year,seriousviolent,injury,treatment,vicservices,locationr
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,2
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,1,1.0,2.0,4
2016,2,0,0.0,,1
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,1,0,0.0,2.0,1
2016,1,0,0.0,2.0,4
2016,2,0,0.0,2.0,3
2016,2,1,1.0,2.0,1
2016,2,0,0.0,2.0,2
2016,1,1,1.0,2.0,3
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,5
2016,1,0,0.0,2.0,3
2016,2,0,0.0,1.0,1
2016,2,0,0.0,2.0,3
2016,1,1,2.0,2.0,2
2016,1,0,0.0,2.0,5
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,2
2016,2,0,0.0,2.0,3
2016,1,0,0.0,2.0,1
2016,3,0,0.0,2.0,1
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,1,1.0,2.0,5
2016,1,0,0.0,2.0,3
2016,1,0,0.0,2.0,2
2016,2,0,0.0,1.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,2
2016,2,1,1.0,2.0,3
2016,2,0,0.0,2.0,3
2016,1,1,1.0,2.0,1
2016,2,0,0.0,2.0,2
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,1,0,0.0,2.0,1
2016,1,0,0.0,2.0,3
2016,1,0,0.0,2.0,5
2016,2,0,0.0,2.0,5
2016,1,0,0.0,1.0,1
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,1,0,0.0,2.0,3
2016,2,1,2.0,1.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,3
2016,1,1,2.0,2.0,1
2016,1,1,1.0,2.0,1
2016,1,1,1.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,1,1.0,2.0,1
2016,1,0,0.0,2.0,3
2016,1,0,0.0,2.0,5
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,4
2016,1,0,0.0,2.0,1
2016,1,1,2.0,2.0,3
2016,1,0,0.0,2.0,3
2016,1,1,1.0,2.0,2
2016,1,0,0.0,2.0,3
2016,1,1,2.0,2.0,3
2016,2,1,1.0,1.0,1
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,5
2016,1,0,0.0,2.0,5
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,3
2016,2,1,1.0,2.0,1
2016,1,0,0.0,2.0,5
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,1,1,1.0,2.0,1
2016,2,0,0.0,2.0,5
2016,1,1,2.0,2.0,3
2016,2,0,0.0,2.0,5
2016,1,1,2.0,2.0,1
2016,2,1,2.0,1.0,1
2016,2,1,1.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,0,0.0,2.0,3
2016,1,1,2.0,2.0,1
2016,3,0,0.0,2.0,3
2016,1,0,0.0,2.0,1
2016,1,1,2.0,2.0,4
2016,2,0,0.0,2.0,4
2016,1,0,0.0,2.0,4
2016,2,0,0.0,2.0,3
2016,1,0,0.0,2.0,5
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,3
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,0,0.0,2.0,3
2016,1,0,0.0,2.0,1
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,0,0.0,2.0,3
2016,2,0,0.0,1.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,1,0,0.0,2.0,3
2016,1,0,0.0,1.0,2
2016,2,0,0.0,1.0,2
2016,1,0,0.0,1.0,2
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,1,0,0.0,2.0,1
2016,1,0,0.0,2.0,1
2016,1,0,0.0,2.0,1
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,3
2016,1,0,0.0,2.0,3
2016,1,0,0.0,2.0,3
2016,3,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,0,0.0,2.0,3
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,1,0,0.0,1.0,2
2016,1,0,0.0,2.0,2
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,5
2016,1,0,0.0,2.0,3
2016,3,0,0.0,1.0,5
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,2
2016,2,0,0.0,2.0,1
2016,1,1,1.0,,3
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,5
2016,1,0,0.0,2.0,2
2016,2,1,1.0,2.0,1
2016,2,0,0.0,2.0,3
2016,1,1,1.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,1,1.0,2.0,5
2016,2,0,0.0,2.0,1
2016,1,1,1.0,2.0,1
2016,2,0,0.0,1.0,4
2016,2,0,0.0,2.0,1
2016,1,1,2.0,1.0,2
2016,2,1,1.0,1.0,2
2016,1,0,0.0,2.0,5
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,5
2016,1,1,1.0,2.0,1
2016,1,0,0.0,2.0,3
2016,1,0,0.0,2.0,1
2016,1,0,0.0,2.0,1
2016,3,0,0.0,2.0,1
2016,1,0,0.0,2.0,3
2016,1,1,1.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,1,1.0,2.0,1
2016,1,1,2.0,2.0,1
2016,2,0,0.0,2.0,5
2016,1,0,0.0,2.0,3
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,1
2016,1,0,0.0,1.0,1
2016,1,0,0.0,1.0,1
2016,1,1,1.0,2.0,1
2016,2,1,1.0,2.0,2
2016,2,0,0.0,2.0,3
2016,2,1,1.0,2.0,4
2016,2,0,0.0,2.0,4
2016,1,0,0.0,2.0,1
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,1,1.0,2.0,2
2016,2,1,1.0,2.0,2
2016,2,0,0.0,1.0,1
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,1,2.0,1.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,1,1,1.0,2.0,1
2016,1,1,1.0,2.0,1
2016,2,1,1.0,2.0,1
2016,2,0,0.0,2.0,3
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,2
2016,1,1,1.0,2.0,3
2016,2,0,0.0,1.0,1
2016,2,0,0.0,1.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,1,2.0,1.0,1
2016,2,1,2.0,1.0,1
2016,2,1,2.0,1.0,1
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,1,1.0,2.0,3
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,1
2016,1,0,0.0,2.0,1
2016,1,0,0.0,1.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,1,0,0.0,2.0,1
2016,2,0,0.0,1.0,2
2016,1,1,1.0,2.0,4
2016,1,0,0.0,2.0,2
2016,2,1,2.0,1.0,5
2016,2,0,0.0,2.0,1
2016,1,0,0.0,1.0,1
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,1,1,2.0,2.0,2
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,1,0,0.0,2.0,3
2016,3,0,0.0,2.0,3
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,1,2.0,2.0,4
2016,2,1,1.0,1.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,1.0,1
2016,2,0,0.0,2.0,1
2016,1,0,0.0,2.0,3
2016,2,0,0.0,1.0,1
2016,1,1,1.0,2.0,3
2016,1,0,0.0,2.0,3
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,1,1.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,2
2016,1,1,2.0,1.0,2
2016,2,0,0.0,2.0,3
2016,3,0,0.0,2.0,1
2016,1,1,2.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,1,2.0,2.0,1
2016,1,0,0.0,2.0,3
2016,1,0,0.0,2.0,1
2016,1,0,0.0,2.0,1
2016,1,0,0.0,2.0,1
2016,1,0,0.0,2.0,1
2016,1,0,0.0,2.0,1
2016,2,1,2.0,1.0,2
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,3
2016,1,1,2.0,2.0,1
2016,1,0,0.0,2.0,1
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,3,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,1,1,1.0,2.0,3
2016,2,0,0.0,2.0,3
2016,1,0,0.0,2.0,2
2016,1,0,0.0,2.0,3
2016,1,1,1.0,2.0,1
2016,1,1,1.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,1,1.0,2.0,3
2016,2,0,0.0,2.0,1
2016,1,0,0.0,2.0,1
2016,1,1,1.0,2.0,2
2016,2,0,0.0,2.0,3
2016,1,1,1.0,2.0,1
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,1,0,0.0,2.0,3
2016,2,1,2.0,1.0,1
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,5
2016,2,1,2.0,2.0,5
2016,2,1,1.0,2.0,4
2016,2,1,2.0,2.0,3
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,4
2016,2,1,1.0,1.0,4
2016,1,1,1.0,2.0,1
2016,1,0,0.0,2.0,5
2016,1,1,2.0,1.0,1
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,1,1,1.0,2.0,4
2016,1,0,0.0,2.0,3
2016,1,1,2.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,1,2.0,2.0,1
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,4
2016,2,1,1.0,,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,1
2016,2,1,1.0,2.0,1
2016,1,0,0.0,2.0,1
2016,2,0,0.0,,5
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,4
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,2
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,5
2016,2,1,1.0,2.0,2
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,5
2016,2,1,1.0,2.0,1
2016,2,1,1.0,2.0,1
2016,2,1,1.0,2.0,1
2016,2,1,1.0,2.0,1
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,1,2.0,1.0,1
2016,1,1,2.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,0,0.0,2.0,3
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,1
2016,1,1,1.0,1.0,3
2016,1,1,1.0,2.0,2
2016,1,1,1.0,1.0,2
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,1,1.0,2.0,3
2016,2,1,2.0,2.0,2
2016,1,0,0.0,2.0,1
2016,2,1,1.0,1.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,1.0,4
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,1
2016,2,0,0.0,1.0,2
2016,2,0,0.0,2.0,1
2016,1,1,2.0,2.0,2
2016,2,0,0.0,2.0,1
2016,3,0,0.0,2.0,1
2016,1,0,0.0,2.0,5
2016,1,0,0.0,2.0,1
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,5
2016,2,0,0.0,,1
2016,2,0,0.0,,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,1.0,1
2016,2,0,0.0,2.0,1
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,1,1,1.0,1.0,2
2016,2,0,0.0,2.0,5
2016,1,0,0.0,2.0,2
2016,2,0,0.0,2.0,3
2016,1,0,0.0,2.0,3
2016,2,1,1.0,2.0,5
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,1,2.0,2.0,5
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,1,1.0,2.0,2
2016,2,0,0.0,2.0,1
2016,1,0,0.0,2.0,5
2016,2,0,0.0,2.0,5
2016,1,0,0.0,2.0,3
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,5
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,5
2016,1,1,1.0,2.0,3
2016,2,0,0.0,2.0,3
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,3
2016,1,0,0.0,2.0,3
2016,1,1,1.0,2.0,4
2016,1,0,0.0,2.0,1
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,2
2016,2,0,0.0,2.0,2
2016,2,0,0.0,2.0,3
2016,1,1,1.0,2.0,2
2016,2,0,0.0,2.0,3
2016,1,1,1.0,2.0,1
2016,2,0,0.0,1.0,3
2016,2,0,0.0,2.0,4
2016,1,0,0.0,2.0,2
2016,2,0,0.0,2.0,3
2016,2,0,0.0,1.0,1
2016,2,1,2.0,1.0,1
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,1,1.0,2.0,1
2016,2,1,1.0,2.0,1
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,1,1,2.0,2.0,1
2016,2,0,0.0,2.0,3
2016,1,0,0.0,2.0,3
2016,2,1,1.0,2.0,2
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,1,1.0,2.0,3
2016,1,1,1.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,1,2.0,2.0,1
2016,1,1,1.0,2.0,3
2016,1,1,2.0,2.0,1
2016,2,1,1.0,2.0,1
2016,1,0,0.0,2.0,3
2016,1,0,0.0,1.0,3
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,4
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,1,1,2.0,1.0,1
2016,2,0,0.0,1.0,3
2016,2,0,0.0,2.0,2
2016,1,1,2.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,1,2.0,2.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,1,2.0,2.0,4
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,2
2016,1,1,1.0,2.0,1
2016,1,1,1.0,2.0,3
2016,2,0,0.0,2.0,2
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,2
2016,1,0,0.0,2.0,1
2016,1,0,0.0,2.0,1
2016,2,0,0.0,1.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,1,2.0,2.0,3
2016,1,1,2.0,2.0,1
2016,2,1,2.0,2.0,3
2016,1,1,2.0,1.0,3
2016,2,1,2.0,2.0,1
2016,1,0,0.0,2.0,3
2016,1,1,2.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,1,1.0,2.0,3
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,1,2.0,1.0,1
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,5
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,4
2016,1,1,2.0,2.0,1
2016,1,1,2.0,1.0,1
2016,1,1,2.0,1.0,1
2016,2,1,2.0,1.0,1
2016,1,1,2.0,2.0,1
2016,1,1,2.0,2.0,3
2016,1,1,1.0,2.0,2
2016,1,1,1.0,2.0,2
2016,1,0,0.0,2.0,1
2016,1,0,0.0,2.0,1
2016,1,0,0.0,1.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,1.0,3
2016,2,0,0.0,1.0,4
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,1,1,2.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,1.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,1,0,0.0,2.0,2
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,5
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,1,1.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,1,1.0,2.0,1
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,1
2016,1,0,0.0,2.0,3
2016,2,0,0.0,1.0,3
2016,2,0,0.0,1.0,4
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,1,0,0.0,1.0,1
2016,1,0,0.0,1.0,1
2016,2,0,0.0,1.0,1
2016,2,0,0.0,1.0,1
2016,1,1,1.0,2.0,1
2016,1,1,1.0,2.0,1
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,5
2016,1,0,0.0,2.0,5
2016,1,0,0.0,2.0,3
2016,2,1,2.0,2.0,5
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,4
2016,1,1,1.0,2.0,1
2016,2,0,0.0,2.0,4
2016,1,0,0.0,1.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,5
2016,1,0,0.0,2.0,3
2016,1,0,0.0,2.0,3
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,1,2.0,2.0,3
2016,1,1,1.0,2.0,2
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,2
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,2
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,3,0,0.0,2.0,3
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,3
2016,1,0,0.0,2.0,3
2016,1,1,2.0,2.0,3
2016,2,0,0.0,2.0,4
2016,2,0,0.0,1.0,1
2016,1,1,2.0,2.0,1
2016,1,1,1.0,2.0,1
2016,2,0,0.0,2.0,5
2016,2,0,0.0,1.0,1
2016,2,1,1.0,2.0,5
2016,2,0,0.0,2.0,5
2016,2,1,1.0,2.0,3
2016,2,0,0.0,2.0,5
2016,1,0,0.0,2.0,3
2016,1,0,0.0,2.0,1
2016,1,0,0.0,2.0,2
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,5
2016,1,1,1.0,1.0,1
2016,2,0,0.0,2.0,1
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,4
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,2
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,4
2016,1,1,2.0,2.0,1
2016,1,1,2.0,2.0,1
2016,1,0,0.0,2.0,1
2016,1,1,2.0,2.0,2
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,1,1.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,1,2.0,2.0,5
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,0,0.0,2.0,5
2016,1,1,1.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,1,1.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,1,2.0,2.0,2
2016,2,0,0.0,2.0,4
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,0,0.0,1.0,2
2016,1,0,0.0,1.0,3
2016,2,0,0.0,2.0,2
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,4
2016,2,0,0.0,,4
2016,2,1,1.0,2.0,1
2016,1,0,0.0,2.0,3
2016,1,0,0.0,2.0,2
2016,1,1,1.0,2.0,1
2016,1,0,0.0,2.0,3
2016,1,1,1.0,,1
2016,1,0,0.0,2.0,3
2016,1,1,2.0,1.0,1
2016,1,0,0.0,1.0,1
2016,1,0,0.0,1.0,1
2016,1,0,0.0,1.0,1
2016,1,0,0.0,1.0,1
2016,1,0,0.0,1.0,1
2016,2,0,0.0,2.0,5
2016,2,1,1.0,2.0,1
2016,2,1,1.0,2.0,1
2016,2,1,1.0,2.0,1
2016,2,0,0.0,1.0,3
2016,2,0,0.0,2.0,5
2016,1,0,0.0,2.0,2
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,4
2016,1,0,0.0,,5
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,3,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,2
2016,2,1,2.0,2.0,1
2016,2,1,1.0,2.0,1
2016,2,1,1.0,2.0,1
2016,2,1,1.0,2.0,1
2016,2,1,1.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,1,1,2.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,4
2016,1,0,0.0,2.0,5
2016,2,0,0.0,2.0,3
2016,1,1,2.0,1.0,1
2016,2,0,0.0,2.0,1
2016,1,1,1.0,1.0,1
2016,2,1,2.0,2.0,5
2016,2,0,0.0,2.0,5
2016,1,1,1.0,1.0,1
2016,2,0,0.0,2.0,5
2016,2,0,0.0,2.0,4
2016,1,1,2.0,1.0,4
2016,2,0,0.0,2.0,1
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,1,1,1.0,2.0,3
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,3,0,0.0,2.0,3
2016,2,0,0.0,1.0,4
2016,3,0,0.0,2.0,1
2016,1,0,0.0,2.0,5
2016,1,0,0.0,2.0,5
2016,2,0,0.0,1.0,1
2016,1,1,1.0,1.0,1
2016,1,1,1.0,1.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,5
2016,1,0,0.0,2.0,1
2016,2,0,0.0,2.0,3
2016,2,0,0.0,2.0,3
2016,2,1,1.0,2.0,3
2016,1,0,0.0,1.0,3
2016,1,0,0.0,2.0,3
2016,1,0,0.0,2.0,1
2016,1,1,1.0,2.0,1
2016,2,1,1.0,2.0,1
2016,1,1,1.0,2.0,1
2016,2,0,0.0,2.0,2
2016,1,0,0.0,2.0,2
2016,2,1,1.0,2.0,5
2016,2,0,0.0,2.0,3
2016,1,0,0.0,2.0,3
2016,2,0,0.0,2.0,1
2016,1,1,1.0,2.0,2
2016,2,0,0.0,2.0,4
2016,2,0,0.0,2.0,3
2016,1,1,1.0,2.0,3
2016,1,0,0.0,2.0,3
2016,2,1,2.0,2.0,1
2016,2,0,0.0,2.0,1
2016,1,0,0.0,2.0,1
2016,1,0,0.0,2.0,3
2016,1,0,0.0,2.0,3
2016,1,0,0.0,2.0,3
